"year" "statefip" "pop_nedus_stem_grad" "emp_nedus_stem_grad" "pop_nedus_stem_coll" "emp_nedus_stem_coll" "pop_edus_stem_grad" "emp_edus_stem_grad" "pop_edus_stem_coll" "emp_edus_stem_coll" "pop_nedus_grad" "pop_edus_grad" "pop_nedus_coll" "pop_edus_coll" "emp_nedus_grad" "emp_edus_grad" "emp_nedus_coll" "emp_edus_coll" "emp_native_coll" "emp_native_grad" "emp_immig_coll" "emp_immig_grad" "emp_total_coll" "emp_total_grad" "emp_native" "emp_immig" "emp_total" "pop_native_coll" "pop_native_grad" "pop_immig_coll" "pop_immig_grad" "pop_native" "pop_immig" "pop_total"
2000 32 1278.4603 1278.4603 1647.82786666667 1647.82786666667 345.919033333333 345.919033333333 1574.25423333333 1574.25423333333 6803.69386666667 2584.14343333333 29603.6309333333 8980.1903 4685.21373333333 1128.91466666667 20920.2087666667 6844.87813333333 153556.715266667 37628.1096333333 27765.0869 5814.1284 181321.802166667 43442.2380333333 727303.309633333 197757.4288 925060.738433333 201805.424966667 52362.8391 38583.8212333333 9387.8373 1039561.5144 279858.3576 1319419.872
2001 32 671.277766666667 273.213133333333 1229.87536666667 547.0914 346.3367 346.3367 1396.15876666667 1396.15876666667 5975.1138 5709.46253333333 28013.7465 11387.3926333333 3490.28273333333 4422.67483333333 20023.6515666667 8031.12703333333 152432.457933333 46653.1540333333 28054.7786 7912.95756666667 180487.236533333 54566.1116 720125.606866666 197898.672466667 918024.279333333 215794.038766667 64541.3716666667 39401.1391333333 11684.5763333333 1069130.27963333 270421.506766667 1339551.7864
2002 32 221.326833333333 0 1114.4832 893.156366666667 556.183433333333 268.1834 1186.8803 898.880266666667 2518.13076666667 5814.22886666667 25802.1595333333 15541.5823666667 1840.80156666667 2779.55226666667 19599.5576666667 9505.4118 160714.6954 47184.3852 29104.9694666667 4620.35383333333 189819.664866667 51804.7390333333 718560.322566667 223693.193733333 942253.5163 229616.1592 69856.761 41343.7419 8332.35963333333 1068782.55403333 320880.5241 1389663.07813333
2003 32 236.455566666667 0 1405.3955 1168.93993333333 574.847733333333 574.847733333333 777.4073 777.4073 5702.49053333333 7940.5708 28403.665 17724.4637666667 3429.12076666667 4673.92116666667 19487.4842333333 12535.0010333333 154689.551433333 46204.8028666666 32022.4852666667 8103.04193333333 186712.0367 54307.8448 708969.117333333 211172.580933333 920141.698266666 222367.757066667 69217.5428333333 46128.1287666667 13643.0613333333 1076539.47126667 303662.674266667 1380202.14553333
2004 32 323.3491 323.3491 1237.32993333333 1237.32993333333 1984.03533333333 1605.00403333333 2343.7171 1964.6858 6126.42466666667 6179.09273333333 28674.9043 15294.6024666667 4440.33263333333 4290.28926666667 21520.8797666667 10847.4455333333 182838.3574 53248.1656333333 32368.3253 8730.6219 215206.6827 61978.7875333333 779124.5695 198991.5507 978116.1202 263767.861433333 79597.0992 43969.5067666667 12305.5174 1190988.955 293646.991866667 1484635.94686667
2005 32 2866.34543333333 2866.34543333333 4836.57713333333 3763.93156666667 1524.98776666667 1524.98776666667 2628.50656666667 2628.50656666667 9120.78593333333 7533.90053333333 37885.3480333333 19430.4497333333 7443.90023333333 5750.7916 26429.0702666667 14830.7108333333 166625.363933333 47279.9829666667 41259.7811 13194.6918333333 207885.145033333 60474.6748 798592.7179 228030.811066667 1026623.52896667 254097.6468 71291.8425333333 57315.7977666667 16654.6864666667 1225638.3066 329021.896166667 1554660.20276667
2006 32 1508.68716666667 1508.68716666667 2846.45946666667 2472.8912 0 0 326.441166666667 0 11361.6544 4945.93603333333 47138.9706 16142.7342666667 6598.0738 2596.92186666667 30259.6854333333 10113.0715 157494.266366667 41761.7368333333 40372.7569333333 9194.99566666667 197867.0233 50956.7325 811505.769666666 277383.509866667 1088889.27953333 227335.416133333 63709.9667333333 63281.7048666667 16307.5904333333 1229503.82976667 384192.8314 1613696.66116667
2007 32 1559.9676 1559.9676 3564.56033333333 3564.56033333333 302.662766666667 302.662766666667 806.8798 806.8798 11100.2286 9804.5986 41499.4804666667 22285.8368666667 7547.2311 6665.5827 29600.2179666667 15443.6177 210624.1455 58202.6595 45043.8356666667 14212.8138 255667.981166667 72415.4733 848573.449833333 275427.329833333 1124000.77966667 296146.1847 82583.9323333333 63785.3173333333 20904.8272 1268065.57156667 392985.867266667 1661051.43883333
2008 32 981.613833333333 981.613833333333 1829.98176666667 1829.98176666667 901.3645 407.9882 1166.6147 673.2384 7541.74396666667 8092.25606666667 36028.8267 21401.8903 4053.7479 5025.72886666667 24959.7962 14719.8061333333 219326.1828 67404.8788666667 39679.6023333333 9079.47676666667 259005.785133333 76484.3556333334 858174.566833333 268740.1886 1126914.75543333 301127.769533333 93111.9970333334 57430.717 15634.0000333333 1305429.7071 384771.3508 1690201.0579
2009 32 1024.027 589.0046 2080.02393333333 1645.00153333333 429.326566666667 429.326566666667 429.326566666667 429.326566666667 8058.08376666667 4719.96896666667 43648.9420333333 19418.6748666667 4577.76716666667 2688.52213333333 29116.7587666667 12260.1636333333 206117.012133333 61655.9414333333 41376.9224 7266.2893 247493.934533333 68922.2307333333 812246.895433333 232664.9178 1044911.81323333 295929.9369 86388.171 63067.6169 12778.0527333333 1328115.74266667 377773.951566667 1705889.69423333
2010 32 811.8129 482.733833333333 1063.48686666667 734.4078 462.459633333333 462.459633333333 1318.78626666667 900.960466666667 7907.54656666667 5490.1763 49059.0185333333 21979.6776 5127.2519 3598.8181 34287.9344666667 14304.1031333333 178303.316633333 56085.3565666667 48592.0376 8726.07 226895.354233333 64811.4265666667 729694.031633333 234963.369766667 964657.4014 275817.7081 83674.3832666667 71038.6961333333 13397.7228666667 1298724.30033333 388885.042933333 1687609.34326667
2000 33 410.869233333333 410.869233333333 821.738466666667 821.738466666667 0 0 0 0 1735.9965 1086.22873333333 6480.95783333333 5570.015 816.852833333333 716.000033333333 3996.17306666667 4220.21796666667 150471.0768 48917.7004666667 8216.39103333333 1532.85286666667 158687.467833333 50450.5533333333 535470.5728 31521.8470333333 566992.419833333 213859.985733333 68612.9083333333 12050.9728333333 2822.22523333333 761482.863066667 48598.7060666667 810081.569133334
2001 33 509.053766666667 509.053766666667 509.053766666667 509.053766666667 650.7327 469.925166666667 650.7327 469.925166666667 3050.34943333333 1607.15433333333 6446.64576666666 4206.5367 2521.75 1046.51763333333 5082.4625 2988.5762 158062.468833333 49405.8711333333 8071.0387 3568.26763333333 166133.507533333 52974.1387666667 562323.419233333 26911.5609666667 589234.9802 211898.6022 65726.5868333333 10653.1824666667 4657.50376666667 784016.167066667 41208.2825333333 825224.4496
2002 33 363.659866666667 363.659866666667 815.612666666667 624.801266666667 695.708433333333 695.708433333333 695.708433333333 695.708433333333 4706.8815 3412.24683333333 12604.1189666667 7143.41456666667 3168.44933333333 2992.41136666667 8370.074 5664.67853333333 162318.370833333 50957.7763666667 14034.7525333333 6160.8607 176353.123366667 57118.6370666666 554731.811166667 36134.7309333333 590866.5421 214535.975366667 66657.8483 19747.5335333333 8119.12833333333 787416.841066667 54878.6066666667 842295.447733333
2003 33 899.410466666667 899.410466666667 2107.6633 2107.6633 1175.16076666667 1175.16076666667 1721.4724 1721.4724 4614.6752 4219.8329 13790.9208 9818.43406666666 3721.79013333333 3082.83136666667 10640.1613333333 6866.80806666667 179234.833266667 60991.7195666667 17506.9694 6804.6215 196741.802666667 67796.3410666667 548577.335466667 39750.6705333333 588328.006 232353.882933333 79268.0583 23609.3548666667 8834.5081 787272.176966667 56812.6348 844084.811766667
2004 33 475.568366666667 475.568366666667 612.023233333333 612.023233333333 582.0167 582.0167 1289.84013333333 1289.84013333333 3245.66253333333 3957.71633333333 11909.2680333333 8735.42573333333 2620.47876666667 2609.77363333333 7341.39096666667 6293.95646666667 186161.4886 66821.6999333335 13635.3474333333 5230.2524 199796.836033334 72051.9523333335 565092.8182 35908.4219333333 601001.240133333 248078.5548 88362.1393333335 20644.6937666667 7203.37886666667 818719.733933333 52037.3854333333 870757.119366667
2005 33 276.3862 276.3862 1471.22863333333 1250.8697 577.477233333333 577.477233333333 893.245333333333 893.245333333333 4117.6398 3863.8601 13656.7929333333 9108.10346666667 3851.6184 2659.81996666667 10312.0297666667 6067.3816 200232.400066667 66268.0017333333 16379.4113666667 6511.43836666667 216611.811433333 72779.4401 577650.753400001 34257.2697333333 611908.023133334 261972.9686 85076.8303333333 22764.8964 7981.4999 826941.029166667 48834.4214666667 875775.450633334
2006 33 559.572866666667 413.3892 1765.8656 1480.5447 338.7711 338.7711 1572.9134 1572.9134 5083.40983333333 4044.45443333333 14692.4881333333 10066.8657 4058.43123333333 3087.10383333333 10694.9403 6995.18126666667 199560.4463 57631.3768333333 17690.1215666667 7145.53506666667 217250.567866667 64776.9119 568191.063633333 36258.3876333333 604449.451266667 264047.043766667 78833.2953 24759.3538333333 9127.86426666667 829115.980333333 53490.3198333333 882606.300166666
2007 33 556.350033333333 556.350033333333 1638.63836666667 1472.34466666667 326.8408 326.8408 1327.31153333333 1327.31153333333 4974.52333333333 3948.5343 14945.2224 9658.962 4056.6473 2844.27733333333 11160.9637 6795.57876666667 201201.4298 63870.1273 17956.5424666667 6900.92463333333 219157.972266667 70771.0519333333 570105.820366666 40290.9160333333 610396.7364 261934.8978 84346.5383 24604.1844 8923.05763333333 825575.376266666 58950.0193666667 884525.395633333
2008 33 891.438 764.3516 1724.15843333333 1452.4004 810.2314 492.6188 1112.98783333333 795.375233333333 4904.5091 3640.0238 13857.7239666667 9223.4756 3538.73886666667 2452.0432 8917.27023333333 5790.6577 197129.517266667 63568.5811333333 14707.9279333333 5990.78206666667 211837.4452 69559.3632 581079.738233334 34099.2391333333 615178.977366667 256613.781333333 82653.6026333333 23081.1995666667 8544.5329 829714.747366667 51263.2825 880978.029866667
2009 33 100.080466666667 100.080466666667 681.7205 681.7205 639.8284 491.3776 1072.72786666667 924.277066666667 4164.84143333333 4916.63496666667 12108.2979333333 9329.7971 2842.8732 3000.9747 7913.68363333333 5861.71086666667 198893.120933333 61798.6865666667 13775.3945 5843.8479 212668.515433333 67642.5344666667 558857.637366667 31807.2944333333 590664.9318 265907.444533333 82514.7822666667 21438.0950333333 9081.4764 832519.359866666 48765.3631333333 881284.723
2010 33 1119.8182 1119.8182 2397.2385 2243.33706666667 999.9666 858.253333333333 1469.4201 1168.6809 6913.22186666667 5731.72593333333 15017.2783666667 10218.2803666667 4556.55233333333 4447.7252 11303.4841666667 7038.29283333333 208140.6517 64087.6571666666 18341.777 9004.27753333333 226482.4287 73091.9347 562695.914966666 36784.5135666667 599480.428533333 277768.227433333 84704.3599333333 25235.5587333333 12644.9478 838375.086133332 54960.4708 893335.556933332
2000 34 8795.4246 8795.4246 16899.5622 16899.5622 8298.12936666667 6516.601 13238.8079 10631.4337333333 64731.1857666667 60214.1864666667 207774.265333333 131300.2879 48949.5776333333 48708.2674 140608.790833333 98308.6357 961466.495533332 278983.723533334 238917.426533333 97657.8450333333 1200383.92206667 376641.568566667 2919093.12823333 750092.226266667 3669185.3545 1272178.11956667 363844.8893 339074.553233333 124945.372233333 4283968.93883333 1130923.45346667 5414892.3923
2001 34 13720.1206333333 13720.1206333333 20255.3633333333 19304.1167 7221.60126666667 7221.60126666667 14614.4597 14614.4597 86983.1051333333 69954.3570666667 255650.060566667 159105.336433333 66896.3335 55338.8074 186583.1288 120986.405866667 969026.264599999 286518.572633333 307569.534666667 122235.1409 1276595.79926667 408753.713533333 2906165.50073333 855371.3635 3761536.86423333 1279065.0784 387500.0612 414755.397 156937.4622 4300221.96833333 1249192.40746667 5549414.3758
2002 34 14153.3677666667 13113.7387333333 22265.7643 21226.1352666667 8137.84726666667 8137.84726666667 13361.1244 13361.1244 84596.3739333333 67788.0881666667 278849.446466667 167322.0532 65726.1781 54056.9340666667 203862.1552 127687.326933333 1016248.26193333 299115.687133333 331549.482133333 119783.112166667 1347797.74406667 418898.7993 2918419.33 855419.9766 3773839.3066 1361654.9491 417889.8779 446171.499666667 152384.4621 4429176.83293334 1252653.9755 5681830.80843334
2003 34 8048.46846666667 8048.46846666667 18814.9270666667 16239.1094666667 13949.9816666667 12490.3637333333 19476.8851666667 15541.3497333333 73387.9995666667 84606.3139333333 253050.032933333 177280.2277 53595.7162666667 69271.7431 178057.511666667 137962.568566667 1030972.36516667 329764.283533334 316020.080233333 122867.459366667 1346992.4454 452631.7429 2833429.7642 829969.421266667 3663399.18546667 1383953.7259 429315.9716 430330.260633333 157994.3135 4328474.95763333 1240923.39416667 5569398.3518
2004 34 12436.7193333333 10758.559 21746.8603 18376.1764666667 7059.97883333333 7059.97883333333 12302.0350666667 11516.4131333333 76133.7947 70027.5032333333 267449.098966667 159111.771933333 52907.2214 53735.4883666667 180495.127633333 117284.0798 1023319.11233333 310236.786133333 297779.207433333 106642.709766667 1321098.31976667 416879.4959 2831686.09743333 852304.367433334 3683990.46486667 1377981.3209 429288.9019 426560.8709 146161.297933333 4324312.4015 1269952.7577 5594265.1592
2005 34 8792.71703333333 8792.71703333333 13416.1269666667 13416.1269666667 10962.7679 9170.83826666667 16599.1917 12794.1675 79008.5536333333 80129.1495 281147.919333333 178381.6786 55091.9014666667 59953.0134 208398.475066667 132137.017 1048531.9454 354919.0888 340535.492066666 115044.914866667 1389067.43746667 469964.003666667 2825537.3002 919312.045233333 3744849.34543334 1449547.58203333 464978.096233334 459529.597933333 159137.703133333 4345785.2318 1332006.5244 5677791.7562
2006 34 14227.9810666667 14227.9810666667 23431.9639666667 22340.7951666667 13517.0181666667 13517.0181666667 19870.3946333333 17868.5101333333 81131.9393 111462.794933333 283683.1658 199145.3874 66049.8863333333 79653.3806 206435.850533333 140298.833866667 1047306.4947 341704.0924 346734.6844 145703.266933333 1394041.1791 487407.359333333 2741464.22273333 961403.412366667 3702867.6351 1453695.14516667 477446.754366667 482828.5532 192594.734233333 4213654.91326667 1433936.82373333 5647591.737
2007 34 14703.2116333333 14703.2116333333 25802.7584333333 24432.4798 12337.7943 9132.4858 17865.0274333333 11005.9741666667 94980.7211 99652.0690333333 342791.878866667 213061.1696 70388.3691 71797.212 221119.646333333 141667.1752 1097033.34163333 344426.635133333 362786.821533333 142185.5811 1459820.16316667 486612.216233333 2728401.21273333 995270.898533333 3723672.11126667 1456404.67883333 463057.0851 555853.048466667 194632.790133333 4173314.69806667 1540236.81676667 5713551.51483333
2008 34 16130.6958 14439.7087 27238.3103333333 25547.3232333333 12920.0168333333 12920.0168333333 17791.3457333333 17791.3457333333 103983.229133333 101155.036066667 335923.3961 222726.1919 71216.7596333333 86294.4423 224234.284233333 167693.647366667 1022347.26423333 311231.301166667 391927.9316 157511.201933333 1414275.19583333 468742.5031 2636238.48636667 1043393.1545 3679631.64086667 1391042.79526667 426483.5422 558649.588 205138.2652 4131564.6971 1550072.60693333 5681637.30403333
2009 34 13698.3850333333 12480.5311666667 18048.4558 16830.6019333333 18578.9755666667 15753.7121666667 23329.2641333333 20504.0007333333 113491.865533333 80948.9237666667 331774.987033333 185372.211933333 76185.4130333333 60136.3222333333 206409.288633333 129809.444133333 1054654.00693333 339764.333766667 336218.732766667 136321.735266667 1390872.7397 476086.069033334 2605342.7768 951426.168333334 3556768.94513334 1463509.26683333 451994.6297 517147.198966667 194440.7893 4172091.729 1496303.7405 5668395.4695
2010 34 9551.9273 8740.63113333333 17407.8762333333 15544.9135666667 6179.6113 4236.252 10542.6186333333 7802.9676 89862.7060666667 96892.8547666666 314471.190533333 208451.0126 66100.4901 62365.1076 204661.3408 148068.609066667 1077650.1114 351141.037066666 352729.949866667 128465.5977 1430380.06126667 479606.634766666 2525524.66206667 1036179.2314 3561703.89346667 1484345.65976667 458878.463766666 522922.203133333 186755.560833333 4148332.85093333 1564441.94166667 5712774.7926
2000 35 733.744366666667 733.744366666667 733.744366666667 733.744366666667 1199.4361 994.141 1499.62826666667 1294.33316666667 3154.85823333333 2485.0675 7550.83943333333 3837.28833333333 1363.77373333333 1605.45506666667 2318.5987 2657.9959 160452.198533333 62157.352 4976.5946 2969.2288 165428.793133333 65126.5808 640468.540966667 55663.5647 696132.105666667 225777.229733333 83133.0393666666 11388.1277666667 5639.92573333333 1017799.05616667 96033.3724333334 1113832.4286
2001 35 391.8403 391.8403 391.8403 391.8403 385.731833333333 385.731833333333 385.731833333333 385.731833333333 2264.66993333333 3126.8014 7628.17713333333 5114.9114 1471.48196666667 1962.4319 4388.77616666667 2952.37456666667 157399.071333333 60750.2868 7341.15073333333 3433.91386666667 164740.222066667 64184.2006666667 634825.257533334 75959.5122333333 710784.769766667 212822.176266667 78922.6575 12743.0885333333 5391.47133333333 1020357.78413333 122372.142433333 1142729.92656667
2002 35 1227.32456666667 476.3727 1631.7825 880.830633333333 1218.63213333333 1218.63213333333 1218.63213333333 1218.63213333333 3104.44473333333 3993.04953333333 10715.5154666667 7218.04996666667 2026.80283333333 2264.24546666667 6228.02643333333 5095.72416666667 152285.4886 63153.5016 11323.7506 4291.0483 163609.2392 67444.5499 647327.619033333 70142.2319 717469.850933333 209176.9678 82053.1735 17933.5654333333 7097.49426666667 1029973.16003333 119339.3078 1149312.46783333
2003 35 392.832633333333 392.832633333333 392.832633333333 392.832633333333 1768.45793333333 1768.45793333333 1996.3091 1996.3091 3438.9617 5364.3598 8140.42793333333 8773.0705 3016.32696666667 4238.64946666667 5423.4013 7283.72353333333 150701.277866667 57414.0849666666 12707.1248333333 7254.97643333333 163408.4027 64669.0613999999 643622.603666667 71610.4664666667 715233.070133333 209871.747433333 82120.8413666666 16913.4984333333 8803.3215 1071060.8836 116585.402666667 1187646.28626667
2004 35 1326.27326666667 1326.27326666667 2864.10476666667 2864.10476666667 380.5959 380.5959 380.5959 380.5959 8429.62586666667 2283.14936666667 16967.1819 5261.5346 6366.69676666667 1935.9436 12766.8333333333 4381.8398 177085.6027 70916.2127666666 17148.6731333333 8302.64036666666 194234.275833333 79218.8531333333 648862.223 68358.9132333333 717221.136233333 246771.3064 93286.1519333333 22228.7165 10712.7752333333 1089331.50573333 112918.305133333 1202249.81086667
2005 35 1644.7345 1644.7345 2582.0188 2582.0188 0 0 505.096633333333 505.096633333333 6644.91483333333 5255.9984 17190.4258666667 8835.3757 5666.8563 2864.37956666667 10784.5047666667 4917.338 187765.5145 63843.749 15701.8427666667 8531.23586666667 203467.357266667 72374.9848666667 688485.3548 69062.0791333333 757547.433933333 264023.9237 89568.0716333333 26025.8015666667 11900.9132333333 1115438.58566667 121657.014566667 1237095.60023333
2006 35 1517.77486666667 1517.77486666667 2663.83466666667 2663.83466666667 2044.40753333333 2044.40753333333 2044.40753333333 2044.40753333333 7409.78396666667 8807.83513333333 15250.8462333333 11844.7585666667 4700.768 6506.9775 10850.7476 8232.0528 188841.8182 76021.5921666666 19082.8004 11207.7455 207924.6186 87229.3376666666 694408.860933333 77608.2746 772017.135533333 256343.6683 97871.1377333333 27095.6048 16217.6191 1123139.23566667 123979.659866667 1247118.89553333
2007 35 1340.5492 1340.5492 1340.5492 1340.5492 1148.47756666667 1148.47756666667 1148.47756666667 1148.47756666667 9670.46693333333 6626.28063333333 17146.3313333333 9339.96136666667 7292.0833 4530.90986666667 10508.8178 6356.32506666667 200378.7946 74683.6757666667 16865.1428666667 11822.9931666667 217243.937466667 86506.6689333333 698785.908366666 81133.7492 779919.657566666 284547.9238 102385.073866667 26486.2927 16296.7475666667 1131181.99613333 132057.7227 1263239.71883333
2008 35 446.721633333333 446.721633333333 446.721633333333 446.721633333333 1468.04493333333 1468.04493333333 1883.7722 1883.7722 9009.22233333333 5657.0622 21052.9337666667 9076.45403333333 5582.28646666667 3543.03686666667 11047.7530666667 5268.1426 190300.930166667 72042.6643333333 16315.8956666667 9125.32333333333 206616.825833333 81167.9876666667 682521.455466667 88025.5334 770546.988866667 285692.937833333 109780.943066667 30129.3878 14666.2845333333 1128556.54453333 158490.780533333 1287047.32506667
2009 35 1775.3545 1775.3545 1775.3545 1775.3545 1135.5287 1135.5287 2675.2162 2675.2162 11081.9429333333 6145.3318 18498.8362333333 10822.3491 8363.78276666667 3521.23136666667 12786.0044 6759.01213333333 191129.655133333 75164.8096666667 19545.0165333333 11885.0141333333 210674.671666667 87049.8238 645324.0094 87390.4085 732714.4179 275221.3456 110207.8472 29321.1853333333 17227.2747333333 1122878.61413333 163247.123866667 1286125.738
2010 35 1551.30133333333 1551.30133333333 2666.23556666667 2666.23556666667 653.4564 653.4564 1258.10766666667 1258.10766666667 11389.3333666667 7769.5886 21080.3496333333 10822.8694 7870.0409 6631.3963 12218.2978666667 8653.7082 186443.824 70121.1024666667 20872.0060666667 14501.4372 207315.830066667 84622.5396666667 637363.392133333 81170.4125333333 718533.804666667 281098.006066667 105443.263766667 31903.2190333333 19158.9219666667 1140694.23026667 142965.8391 1283660.06936667
2000 36 9177.5714 7365.34 25480.7022666667 22876.8086 8484.4754 6802.43186666667 19620.7475333333 16981.4027333333 140930.500633333 122166.933366667 493696.5762 320568.712933333 93557.7791 83220.6646 326364.4414 227372.944033333 1813935.10276667 689262.018033333 553737.385433333 176778.4437 2367672.4882 866040.461733333 5700295.94983333 1983669.34486667 7683965.2947 2456412.1685 927024.76 814265.289133333 263097.434 8934115.64813333 3217168.42206667 12151284.0702
2001 36 11469.2600666667 11469.2600666667 34280.6779666667 33554.3842666667 8870.3584 8870.3584 28145.7700333333 27312.9053666667 132310.940633333 122840.4937 459911.291266667 307397.903533333 95835.4971 83200.9792 310072.1897 216731.298366667 1864976.9992 682544.459066667 526803.488066667 179036.4763 2391780.48726667 861580.935366667 5678950.89943333 1939581.70123333 7618532.60066666 2585294.07173333 947524.926633334 767309.1948 255151.434333333 9092218.91313333 3141852.45673333 12234071.3698667
2002 36 11860.9972333333 11048.8448 24473.5204666667 20208.3541 11522.9322 11522.9322 21852.3445 21852.3445 139035.4479 131553.910266667 469381.849566666 315950.332166667 95900.0885666666 98667.4103 309843.3268 231779.0004 1923216.806 730937.908966667 541622.3272 194567.498866667 2464839.1332 925505.407833334 5714490.80159999 1862490.72406667 7576981.52566666 2651032.73273333 1002400.89493333 785332.181733333 270589.358166667 9197403.69293332 3096138.52856667 12293542.2215
2003 36 10704.9759333333 10704.9759333333 29826.5898333333 28025.4491666667 13935.6864 12639.8350333333 25944.9890333333 22300.6931 148546.907133333 141398.6846 472212.1541 339616.7953 107778.5963 106147.417833333 310529.342333333 248338.8579 2004569.19013333 780970.753466667 558868.200233333 213926.014133333 2563437.39036667 994896.767600001 5765385.95083333 1908858.812 7674244.76283333 2788037.2345 1074880.39226667 811828.9494 289945.591733333 9484272.27143333 3138049.13626667 12622321.4077
2004 36 9462.4618 7420.73696666667 30878.9824 26284.4712 18687.5118333333 17071.7147666667 30647.0906 27227.6026 153612.788 136402.6776 442818.204133333 356579.133266667 98051.1154333333 103737.9906 278520.3184 262901.6766 1980487.74256667 801370.4843 541421.995 201789.106033333 2521909.73756667 1003159.59033333 5745850.49926667 1940245.10486667 7686095.60413334 2750054.14666667 1071259.93166667 799397.3374 290015.4656 9301456.86863333 3180632.17516667 12482089.0438
2005 36 11399.3464666667 9400.90616666667 25967.9825333333 23969.5422333333 20669.3664666667 20669.3664666667 32165.9858333333 31082.2784666667 142194.911633333 164472.138366667 435139.0754 403481.0535 100076.734866667 128945.987533333 312502.758933333 294835.054433333 1995753.02153333 828996.860333332 607337.813366667 229022.7224 2603090.8349 1058019.58273333 5791269.73373333 1977125.5976 7768395.33133333 2736432.36673333 1113020.4846 838620.1289 306667.05 9292469.53006667 3148983.5917 12441453.1217667
2006 36 22234.8439333333 20178.8872333333 41994.4190666667 39938.4623666667 14280.2344333333 13388.7308 26170.9843 24549.3112 161092.019666667 168849.114766667 504450.3289 423955.390566667 122487.834366667 129948.123733333 355128.2938 317743.151233333 2115747.6288 815922.310366667 672871.445033334 252435.9581 2788619.07383333 1068358.26846667 5791796.76526667 2013461.5876 7805258.35286667 2825093.07466667 1089863.01433333 928405.719466667 329941.134433333 9233070.9788 3238539.55356667 12471610.5323667
2007 36 22896.0229 19641.2183 46146.9708666667 42892.1662666667 19394.2567 18191.9495666667 31913.5721666667 30711.2650333333 165311.922466667 148176.975233333 525445.536633333 424739.250033333 123285.341566667 119499.641433333 367098.150666667 320255.231133333 2164996.2959 833505.5075 687353.3818 242784.983 2852349.6777 1076290.4905 5804909.56943334 2071825.95456667 7876735.524 2930689.51653333 1125334.6885 950184.786666667 313488.8977 9328905.6566 3275196.83253333 12604102.4891333
2008 36 25475.5618666667 20623.4311666667 44246.3481333333 38260.2972666667 10551.9459 10551.9459 16439.2803333333 15086.1383666667 167991.4091 139734.098533333 510781.6441 432050.289566667 122997.094233333 99480.0883333333 344509.1107 300913.325333333 2264062.61873333 886558.754800001 645422.436033333 222477.182566667 2909485.05476667 1109035.93736667 5860095.5758 2018177.6047 7878273.1805 3040437.7864 1134496.19053333 942831.933666667 307725.507633333 9452333.317 3219915.2296 12672248.5466
2009 36 16481.2595 15458.3111666667 32785.7617 30969.3628666667 8933.8229 7626.3714 21461.5927 19294.7177666667 154777.308033333 147554.7212 513537.570066667 405372.6766 108486.623066667 100593.641066667 335623.002166667 279012.166466667 2189834.90883333 822471.602700001 614635.168633333 209080.264133333 2804470.07746666 1031551.86683333 5715934.20243334 2004584.73306667 7720518.9355 3036916.36483333 1106033.91993333 918910.246666666 302332.029233333 9573308.9533 3316693.21443333 12890002.1677333
2010 36 10555.6651666667 10555.6651666667 25084.4152333333 23967.3659333333 14885.4940666667 14885.4940666667 33718.1655 31900.671 150758.083266667 181664.481633333 502662.5532 443911.234833333 98791.5798 136587.540866667 326493.833233333 327675.739933333 2210895.12366667 877836.639933334 654169.573166667 235379.120666667 2865064.69683333 1113215.7606 5661967.69986667 2048605.8718 7710573.57166667 3088606.1854 1182853.2273 946573.788033334 332422.5649 9579618.49856667 3297285.82366667 12876904.3222333
2000 37 1798.0669 1798.0669 4108.84226666667 4108.84226666667 1592.3638 1592.3638 2457.94106666667 2457.94106666667 11829.7475666667 14763.4522 43256.5936666667 26399.5181333333 8393.97056666667 10162.7856333333 27267.2247 19411.186 811434.4146 211722.113833333 46678.4107 18556.7562 858112.8253 230278.870033333 3203608.4289 218189.044133333 3421797.47303334 1044756.94696667 276422.777 69656.1118 26593.1997666667 4794704.10586667 325459.981033333 5120164.0869
2001 37 1934.5037 1934.5037 6287.43963333333 6287.43963333333 0 0 1736.38486666667 1736.38486666667 23874.9205666667 10420.2553666667 56685.6706666667 23223.0645333333 18056.628 6800.66106666667 34552.3056333333 18737.2209 827545.8046 217063.621733333 53289.5265333333 24857.2890666667 880835.331133334 241920.9108 3185140.1418 237337.8026 3422477.9444 1069417.7578 280539.615966667 79908.7352 34295.1759333333 4819395.88486667 349523.9964 5168919.88126667
2002 37 7145.62563333333 6214.15706666667 9918.415 8030.43836666667 2085.2533 960.831533333333 3045.00333333333 1920.58156666667 19290.2896 14777.0255666667 51720.1217 34150.6519666667 14571.8612333333 9279.36403333334 32750.2008333333 17247.2848666667 800550.404033334 228758.7616 49997.4857 23851.2252666667 850547.889733334 252609.986866667 3064800.33453333 248294.683533333 3313095.01806667 1073719.86666667 300709.5075 85870.7736666667 34067.3151666667 4821693.33446667 394652.690366667 5216346.02483333
2003 37 4425.9837 4425.9837 7367.27256666667 7367.27256666667 1867.75886666667 1867.75886666667 3545.83976666667 3545.83976666667 18689.4093666667 11512.823 54938.8241666667 30247.2294 16099.4395333333 9332.5597 40575.4160333333 17681.1274666667 836053.137233333 272460.009933333 58256.5435 25431.9992333333 894309.680733333 297892.009166667 3103174.69253333 351473.133766667 3454647.8263 1125476.58076667 331121.788366667 85186.0535666667 30202.2323666667 4843227.5851 499142.632433333 5342370.21753333
